count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,dayofweek,hour
4.72738781871234,1,0,0,1,17.22,21.21,54,6.0032,2011,3,12,5,19
4.46590811865458,1,0,0,1,16.4,20.455,58,7.0015,2011,3,12,5,20
4.4188406077966,1,0,0,1,15.58,19.695,62,0,2011,3,12,5,21
4.15888308335967,1,0,0,1,14.76,18.94,71,0,2011,3,12,5,22
3.91202300542815,1,0,0,1,15.58,19.695,66,6.0032,2011,3,12,5,23
3.66356164612965,1,0,0,1,15.58,19.695,62,7.0015,2011,3,13,6,0
3.52636052461616,1,0,0,1,14.76,17.425,66,8.9981,2011,3,13,6,1
3.17805383034795,1,0,0,1,13.94,16.665,76,8.9981,2011,3,13,6,3
2.63905732961526,1,0,0,1,13.94,16.665,66,11.0014,2011,3,13,6,4
1.38629436111989,1,0,0,1,14.76,17.425,62,8.9981,2011,3,13,6,5
1.09861228866811,1,0,0,1,13.94,18.18,66,0,2011,3,13,6,6
2.39789527279837,1,0,0,1,14.76,17.425,62,12.998,2011,3,13,6,7
3.55534806148941,1,0,0,1,16.4,20.455,50,19.9995,2011,3,13,6,8
3.80666248977032,1,0,0,1,16.4,20.455,50,27.9993,2011,3,13,6,9
4.81218435537242,1,0,0,1,17.22,21.21,47,16.9979,2011,3,13,6,10
5.2040066870768,1,0,0,1,18.04,21.97,41,27.9993,2011,3,13,6,11
5.27299955856375,1,0,0,1,18.86,22.725,38,26.0027,2011,3,13,6,12
5.40267738187228,1,0,0,1,18.86,22.725,38,26.0027,2011,3,13,6,13
5.52545293913178,1,0,0,1,18.86,22.725,41,19.9995,2011,3,13,6,14
5.72031177660741,1,0,0,1,19.68,23.485,39,22.0028,2011,3,13,6,15
5.54907608489522,1,0,0,1,18.86,22.725,41,26.0027,2011,3,13,6,16
5.48893772615669,1,0,0,1,18.04,21.97,41,23.9994,2011,3,13,6,17
4.99721227376412,1,0,0,1,16.4,20.455,43,23.9994,2011,3,13,6,18
4.62497281328427,1,0,0,1,14.76,16.665,50,23.9994,2011,3,13,6,19
4.35670882668959,1,0,0,1,13.12,15.15,57,19.9995,2011,3,13,6,20
4.07753744390572,1,0,0,1,12.3,14.395,56,16.9979,2011,3,13,6,21
3.63758615972639,1,0,0,1,12.3,13.635,56,22.0028,2011,3,13,6,22
3.36729582998647,1,0,0,1,10.66,12.88,65,15.0013,2011,3,13,6,23
2.484906649788,1,0,1,1,10.66,13.635,65,7.0015,2011,3,14,0,0
0.693147180559945,1,0,1,1,10.66,14.395,65,6.0032,2011,3,14,0,1
0.693147180559945,1,0,1,1,10.66,14.395,65,6.0032,2011,3,14,0,2
1.38629436111989,1,0,1,1,10.66,13.635,65,8.9981,2011,3,14,0,3
2.19722457733622,1,0,1,1,9.84,12.12,70,8.9981,2011,3,14,0,5
3.36729582998647,1,0,1,1,10.66,13.635,65,8.9981,2011,3,14,0,6
4.48863636973214,1,0,1,2,11.48,15.91,61,0,2011,3,14,0,7
5.48893772615669,1,0,1,2,12.3,15.15,56,8.9981,2011,3,14,0,8
4.94875989037817,1,0,1,1,13.12,15.15,53,22.0028,2011,3,14,0,9
4.44265125649032,1,0,1,1,13.94,15.91,42,16.9979,2011,3,14,0,10
4.27666611901606,1,0,1,1,14.76,16.665,40,16.9979,2011,3,14,0,11
4.55387689160054,1,0,1,1,15.58,19.695,37,0,2011,3,14,0,12
4.33073334028633,1,0,1,1,15.58,19.695,36,22.0028,2011,3,14,0,13
4.38202663467388,1,0,1,2,15.58,19.695,34,0,2011,3,14,0,14
4.62497281328427,1,0,1,1,15.58,19.695,37,11.0014,2011,3,14,0,15
4.68213122712422,1,0,1,1,16.4,20.455,35,7.0015,2011,3,14,0,16
5.605802066296,1,0,1,1,15.58,19.695,40,12.998,2011,3,14,0,17
5.46383180502561,1,0,1,1,14.76,18.18,40,7.0015,2011,3,14,0,18
5.01727983681492,1,0,1,1,14.76,17.425,43,8.9981,2011,3,14,0,19
4.86753445045558,1,0,1,1,13.94,15.91,46,15.0013,2011,3,14,0,20
4.15888308335967,1,0,1,1,13.94,16.665,46,8.9981,2011,3,14,0,21
3.87120101090789,1,0,1,1,13.12,16.665,49,7.0015,2011,3,14,0,22
2.99573227355399,1,0,1,1,13.12,17.425,53,0,2011,3,14,0,23
2.70805020110221,1,0,1,1,13.12,17.425,53,0,2011,3,15,1,0
2.39789527279837,1,0,1,1,12.3,15.15,62,6.0032,2011,3,15,1,1
1.38629436111989,1,0,1,1,12.3,15.15,62,6.0032,2011,3,15,1,2
1.09861228866811,1,0,1,1,9.84,12.88,75,6.0032,2011,3,15,1,4
2.484906649788,1,0,1,1,9.84,11.365,75,12.998,2011,3,15,1,5
3.58351893845611,1,0,1,1,9.02,11.365,80,12.998,2011,3,15,1,6
4.78749174278205,1,0,1,1,9.84,12.12,75,11.0014,2011,3,15,1,7
5.64544689764324,1,0,1,1,10.66,14.395,70,6.0032,2011,3,15,1,8
5.06259503302697,1,0,1,2,12.3,16.665,70,0,2011,3,15,1,9
4.36944785246702,1,0,1,2,13.12,15.91,66,12.998,2011,3,15,1,10
4.36944785246702,1,0,1,2,13.94,15.91,57,15.0013,2011,3,15,1,11
4.63472898822964,1,0,1,2,14.76,17.425,50,15.0013,2011,3,15,1,12
4.58496747867057,1,0,1,2,14.76,16.665,57,19.0012,2011,3,15,1,13
4.48863636973214,1,0,1,2,15.58,19.695,46,19.9995,2011,3,15,1,14
4.51085950651685,1,0,1,2,15.58,19.695,43,19.0012,2011,3,15,1,15
4.74493212836325,1,0,1,2,15.58,19.695,46,22.0028,2011,3,15,1,16
5.38449506278909,1,0,1,2,14.76,17.425,62,12.998,2011,3,15,1,17
5.42053499927229,1,0,1,2,14.76,16.665,62,19.9995,2011,3,15,1,18
5.03043792139244,1,0,1,2,13.94,15.91,71,19.0012,2011,3,15,1,19
4.48863636973214,1,0,1,2,13.94,15.91,71,19.0012,2011,3,15,1,20
4.02535169073515,1,0,1,3,13.12,16.665,81,7.0015,2011,3,15,1,21
3.09104245335832,1,0,1,2,13.12,15.91,87,11.0014,2011,3,15,1,22
2.94443897916644,1,0,1,2,13.12,15.91,87,11.0014,2011,3,15,1,23
2.19722457733622,1,0,1,3,12.3,14.395,93,16.9979,2011,3,16,2,0
1.38629436111989,1,0,1,3,12.3,13.635,100,19.9995,2011,3,16,2,1
1.38629436111989,1,0,1,2,11.48,13.635,100,15.0013,2011,3,16,2,3
0.693147180559945,1,0,1,2,12.3,15.15,93,11.0014,2011,3,16,2,4
1.38629436111989,1,0,1,2,12.3,15.91,93,7.0015,2011,3,16,2,5
3.46573590279973,1,0,1,2,12.3,15.91,93,7.0015,2011,3,16,2,6
4.71849887129509,1,0,1,2,12.3,14.395,93,12.998,2011,3,16,2,7
5.53733426701854,1,0,1,2,13.12,15.91,93,0,2011,3,16,2,8
5.04342511691925,1,0,1,2,13.12,16.665,93,8.9981,2011,3,16,2,9
4.23410650459726,1,0,1,2,14.76,17.425,81,11.0014,2011,3,16,2,10
4.33073334028633,1,0,1,2,14.76,17.425,81,8.9981,2011,3,16,2,11
4.48863636973214,1,0,1,2,16.4,20.455,71,7.0015,2011,3,16,2,12
4.60517018598809,1,0,1,2,16.4,20.455,76,8.9981,2011,3,16,2,13
4.61512051684126,1,0,1,2,16.4,20.455,76,15.0013,2011,3,16,2,14
4.62497281328427,1,0,1,2,16.4,20.455,76,16.9979,2011,3,16,2,15
5.02388052084628,1,0,1,2,16.4,20.455,76,11.0014,2011,3,16,2,16
5.53733426701854,1,0,1,2,18.04,21.97,54,19.9995,2011,3,16,2,17
5.47227067367148,1,0,1,2,18.04,21.97,54,15.0013,2011,3,16,2,18
5.12989871492307,1,0,1,2,18.04,21.97,51,22.0028,2011,3,16,2,19
4.80402104473326,1,0,1,2,17.22,21.21,54,19.9995,2011,3,16,2,20
4.36944785246702,1,0,1,2,17.22,21.21,58,19.0012,2011,3,16,2,21
4.0943445622221,1,0,1,2,16.4,20.455,62,26.0027,2011,3,16,2,22
3.3322045101752,1,0,1,1,16.4,20.455,65,12.998,2011,3,16,2,23
3.17805383034795,1,0,1,1,15.58,19.695,66,16.9979,2011,3,17,3,0
2.56494935746154,1,0,1,1,14.76,17.425,71,15.0013,2011,3,17,3,1
2.19722457733622,1,0,1,1,13.94,15.15,71,19.9995,2011,3,17,3,2
1.09861228866811,1,0,1,1,13.94,16.665,66,11.0014,2011,3,17,3,3
1.38629436111989,1,0,1,1,13.94,16.665,71,12.998,2011,3,17,3,4
2.63905732961526,1,0,1,1,13.12,16.665,76,7.0015,2011,3,17,3,5
3.95124371858143,1,0,1,1,13.12,15.91,76,12.998,2011,3,17,3,6
4.94875989037817,1,0,1,1,13.12,16.665,76,8.9981,2011,3,17,3,7
5.7037824746562,1,0,1,1,14.76,17.425,66,8.9981,2011,3,17,3,8
5.2257466737132,1,0,1,1,16.4,20.455,62,16.9979,2011,3,17,3,9
4.36944785246702,1,0,1,1,18.04,21.97,54,22.0028,2011,3,17,3,10
4.46590811865458,1,0,1,1,18.04,21.97,54,19.0012,2011,3,17,3,11
4.66343909411207,1,0,1,1,20.5,24.24,45,15.0013,2011,3,17,3,12
4.71849887129509,1,0,1,2,21.32,25,42,6.0032,2011,3,17,3,13
4.78749174278205,1,0,1,1,20.5,24.24,45,7.0015,2011,3,17,3,14
4.83628190695148,1,0,1,1,21.32,25,42,16.9979,2011,3,17,3,15
4.96284463025991,1,0,1,1,20.5,24.24,48,19.0012,2011,3,17,3,16
5.74939298590825,1,0,1,1,20.5,24.24,42,12.998,2011,3,17,3,17
5.73979291217923,1,0,1,2,18.86,22.725,59,11.0014,2011,3,17,3,18
5.33753807970132,1,0,1,1,18.04,21.97,58,12.998,2011,3,17,3,19
4.92725368515721,1,0,1,1,17.22,21.21,67,15.0013,2011,3,17,3,20
4.93447393313069,1,0,1,1,17.22,21.21,62,15.0013,2011,3,17,3,21
4.47733681447821,1,0,1,1,16.4,20.455,66,15.0013,2011,3,17,3,22
3.93182563272433,1,0,1,1,17.22,21.21,62,19.0012,2011,3,17,3,23
3.40119738166216,1,0,1,1,17.22,21.21,58,19.0012,2011,3,18,4,0
2.83321334405622,1,0,1,1,16.4,20.455,62,16.9979,2011,3,18,4,1
2.70805020110221,1,0,1,1,16.4,20.455,62,12.998,2011,3,18,4,2
1.79175946922806,1,0,1,1,14.76,17.425,71,12.998,2011,3,18,4,3
2.39789527279837,1,0,1,1,15.58,19.695,66,11.0014,2011,3,18,4,5
3.61091791264422,1,0,1,1,16.4,20.455,66,12.998,2011,3,18,4,6
4.82028156560504,1,0,1,1,16.4,20.455,66,12.998,2011,3,18,4,7
5.63835466933375,1,0,1,1,17.22,21.21,67,16.9979,2011,3,18,4,8
5.35185813347607,1,0,1,1,18.86,22.725,63,15.0013,2011,3,18,4,9
4.77068462446567,1,0,1,1,21.32,25,53,19.0012,2011,3,18,4,10
5.07517381523383,1,0,1,1,22.14,25.76,52,19.0012,2011,3,18,4,11
5.27811465923052,1,0,1,2,22.96,26.515,49,23.9994,2011,3,18,4,12
5.17048399503815,1,0,1,1,26.24,31.06,41,19.0012,2011,3,18,4,13
5.16478597392351,1,0,1,1,27.06,31.06,39,16.9979,2011,3,18,4,14
5.15905529921453,1,0,1,2,27.88,31.82,39,23.9994,2011,3,18,4,15
5.32300997913841,1,0,1,1,27.88,31.82,39,19.0012,2011,3,18,4,16
5.80814248998044,1,0,1,1,28.7,31.82,37,22.0028,2011,3,18,4,17
5.80513496891649,1,0,1,1,27.88,31.82,39,11.0014,2011,3,18,4,18
5.25227342804663,1,0,1,1,27.06,31.06,44,8.9981,2011,3,18,4,19
5.01063529409626,1,0,1,1,25.42,31.06,46,8.9981,2011,3,18,4,20
4.7361984483945,1,0,1,1,25.42,31.06,46,7.0015,2011,3,18,4,21
4.77912349311153,1,0,1,1,25.42,31.06,50,11.0014,2011,3,18,4,22
4.46590811865458,1,0,1,2,24.6,31.06,53,15.0013,2011,3,18,4,23
4.34380542185368,1,0,0,2,24.6,31.06,53,16.9979,2011,3,19,5,0
3.95124371858143,1,0,0,2,23.78,27.275,46,23.9994,2011,3,19,5,1
3.25809653802148,1,0,0,2,22.96,26.515,43,15.0013,2011,3,19,5,2
2.19722457733622,1,0,0,2,22.14,25.76,39,22.0028,2011,3,19,5,3
1.38629436111989,1,0,0,1,21.32,25,34,27.9993,2011,3,19,5,4
1.09861228866811,1,0,0,1,21.32,25,34,27.9993,2011,3,19,5,5
2.39789527279837,1,0,0,1,18.04,21.97,44,27.9993,2011,3,19,5,6
2.63905732961526,1,0,0,1,16.4,20.455,50,22.0028,2011,3,19,5,7
3.89182029811063,1,0,0,1,17.22,21.21,47,32.9975,2011,3,19,5,8
4.34380542185368,1,0,0,1,17.22,21.21,44,31.0009,2011,3,19,5,9
4.94875989037817,1,0,0,1,18.04,21.97,38,27.9993,2011,3,19,5,10
5.28320372873799,1,0,0,1,18.86,22.725,36,30.0026,2011,3,19,5,11
5.59098698051086,1,0,0,1,18.86,22.725,33,27.9993,2011,3,19,5,12
5.71042701737487,1,0,0,1,20.5,24.24,34,31.0009,2011,3,19,5,13
5.74620319054015,1,0,0,1,20.5,24.24,31,32.9975,2011,3,19,5,14
5.74939298590825,1,0,0,1,20.5,24.24,29,27.9993,2011,3,19,5,15
5.72031177660741,1,0,0,1,20.5,24.24,31,26.0027,2011,3,19,5,16
5.63121178182137,1,0,0,1,19.68,23.485,31,22.0028,2011,3,19,5,17
5.38449506278909,1,0,0,1,18.86,22.725,31,22.0028,2011,3,19,5,18
5.04342511691925,1,0,0,1,18.04,21.97,33,19.0012,2011,3,19,5,19
4.69134788222914,1,0,0,1,17.22,21.21,35,15.0013,2011,3,19,5,20
4.54329478227,1,0,0,1,16.4,20.455,37,19.9995,2011,3,19,5,21
4.29045944114839,1,0,0,1,16.4,20.455,37,22.0028,2011,3,19,5,22
3.93182563272433,1,0,0,1,15.58,19.695,40,19.9995,2011,3,19,5,23
1.94591014905531,2,0,1,3,10.66,12.88,100,11.0014,2011,4,1,4,0
1.6094379124341,2,0,1,3,10.66,12.88,100,11.0014,2011,4,1,4,1
2.07944154167984,2,0,1,3,10.66,12.88,93,12.998,2011,4,1,4,2
1.6094379124341,2,0,1,2,9.84,11.365,93,16.9979,2011,4,1,4,3
1.38629436111989,2,0,1,2,9.84,11.365,93,16.9979,2011,4,1,4,4
2.56494935746154,2,0,1,3,9.84,11.365,93,15.0013,2011,4,1,4,5
3.36729582998647,2,0,1,3,9.84,11.365,93,15.0013,2011,4,1,4,6
4.56434819146784,2,0,1,3,9.84,12.12,93,0,2011,4,1,4,7
5.33271879326537,2,0,1,2,10.66,12.12,87,16.9979,2011,4,1,4,8
5.15905529921453,2,0,1,1,13.12,14.395,70,23.9994,2011,4,1,4,9
4.33073334028633,2,0,1,1,13.12,15.15,66,19.0012,2011,4,1,4,10
4.49980967033027,2,0,1,1,13.12,14.395,61,23.9994,2011,4,1,4,11
4.56434819146784,2,0,1,1,13.94,15.15,53,23.9994,2011,4,1,4,12
4.70953020131233,2,0,1,1,14.76,16.665,50,23.9994,2011,4,1,4,13
4.47733681447821,2,0,1,2,14.76,16.665,46,23.9994,2011,4,1,4,14
4.71849887129509,2,0,1,1,13.94,15.15,46,27.9993,2011,4,1,4,15
5.12396397940326,2,0,1,1,13.94,15.15,46,27.9993,2011,4,1,4,16
5.64190707093811,2,0,1,1,13.94,15.15,46,22.0028,2011,4,1,4,17
5.48893772615669,2,0,1,1,13.94,15.15,46,22.0028,2011,4,1,4,18
4.91998092582813,2,0,1,1,13.94,15.15,49,22.0028,2011,4,1,4,19
4.35670882668959,2,0,1,1,13.12,15.91,53,12.998,2011,4,1,4,20
4.54329478227,2,0,1,1,13.12,16.665,53,8.9981,2011,4,1,4,21
4.31748811353631,2,0,1,1,12.3,15.15,56,11.0014,2011,4,1,4,22
3.98898404656427,2,0,1,1,12.3,15.91,61,6.0032,2011,4,1,4,23
3.49650756146648,2,0,0,2,12.3,16.665,61,0,2011,4,2,5,0
3.49650756146648,2,0,0,1,10.66,13.635,65,8.9981,2011,4,2,5,1
3.09104245335832,2,0,0,1,9.84,12.12,75,8.9981,2011,4,2,5,2
2.30258509299405,2,0,0,1,9.84,12.12,70,11.0014,2011,4,2,5,3
1.79175946922806,2,0,0,1,9.84,12.12,70,11.0014,2011,4,2,5,4
1.79175946922806,2,0,0,2,9.84,12.12,75,11.0014,2011,4,2,5,5
2.56494935746154,2,0,0,1,10.66,13.635,70,7.0015,2011,4,2,5,6
2.94443897916644,2,0,0,2,10.66,13.635,70,7.0015,2011,4,2,5,7
4.02535169073515,2,0,0,1,12.3,15.91,70,7.0015,2011,4,2,5,8
4.47733681447821,2,0,0,2,13.94,17.425,66,7.0015,2011,4,2,5,9
5.04342511691925,2,0,0,2,14.76,17.425,57,11.0014,2011,4,2,5,10
5.29330482472449,2,0,0,2,16.4,20.455,47,11.0014,2011,4,2,5,11
5.22035582507832,2,0,0,3,13.12,16.665,81,8.9981,2011,4,2,5,12
4.92725368515721,2,0,0,1,13.94,16.665,81,8.9981,2011,4,2,5,13
5.25227342804663,2,0,0,3,13.12,15.15,76,22.0028,2011,4,2,5,14
4.91998092582813,2,0,0,3,13.94,15.15,76,26.0027,2011,4,2,5,15
5.28320372873799,2,0,0,1,15.58,19.695,62,22.0028,2011,4,2,5,16
5.22035582507832,2,0,0,1,15.58,19.695,54,23.9994,2011,4,2,5,17
5.19295685089021,2,0,0,1,15.58,19.695,54,12.998,2011,4,2,5,18
5.00394630594546,2,0,0,1,14.76,16.665,53,23.9994,2011,4,2,5,19
4.45434729625351,2,0,0,1,13.94,15.91,53,19.0012,2011,4,2,5,20
4.35670882668959,2,0,0,1,13.12,15.15,61,16.9979,2011,4,2,5,21
4.02535169073515,2,0,0,1,13.12,15.15,61,19.9995,2011,4,2,5,22
3.98898404656427,2,0,0,1,13.12,15.91,61,11.0014,2011,4,2,5,23
3.68887945411394,2,0,0,1,12.3,14.395,65,12.998,2011,4,3,6,0
3.55534806148941,2,0,0,1,12.3,15.91,61,7.0015,2011,4,3,6,1
3.2188758248682,2,0,0,1,10.66,13.635,70,8.9981,2011,4,3,6,2
2.484906649788,2,0,0,1,12.3,16.665,61,0,2011,4,3,6,3
1.38629436111989,2,0,0,1,11.48,15.15,70,6.0032,2011,4,3,6,4
1.79175946922806,2,0,0,1,11.48,13.635,65,15.0013,2011,4,3,6,5
3.52636052461616,2,0,0,1,11.48,13.635,65,12.998,2011,4,3,6,6
3.52636052461616,2,0,0,1,13.12,15.15,57,15.0013,2011,4,3,6,7
4.14313472639153,2,0,0,1,13.94,16.665,57,11.0014,2011,4,3,6,8
4.96284463025991,2,0,0,1,14.76,15.91,50,32.9975,2011,4,3,6,9
5.37527840768417,2,0,0,1,16.4,20.455,43,27.9993,2011,4,3,6,10
5.4971682252932,2,0,0,1,17.22,21.21,41,16.9979,2011,4,3,6,11
5.74939298590825,2,0,0,1,18.04,21.97,38,19.0012,2011,4,3,6,12
5.90808293816893,2,0,0,1,18.04,21.97,33,19.9995,2011,4,3,6,13
5.85793315448346,2,0,0,1,18.86,22.725,31,8.9981,2011,4,3,6,14
5.68017260901707,2,0,0,2,18.86,22.725,33,0,2011,4,3,6,15
5.71702770140622,2,0,0,2,18.86,22.725,31,12.998,2011,4,3,6,16
5.61677109766657,2,0,0,2,18.86,22.725,28,8.9981,2011,4,3,6,17
5.15329159449778,2,0,0,2,18.86,22.725,31,0,2011,4,3,6,18
4.97673374242057,2,0,0,2,17.22,21.21,44,12.998,2011,4,3,6,19
4.38202663467388,2,0,0,3,17.22,21.21,41,15.0013,2011,4,3,6,20
3.8286413964891,2,0,0,2,17.22,21.21,44,15.0013,2011,4,3,6,21
3.61091791264422,2,0,0,1,16.4,20.455,43,7.0015,2011,4,3,6,22
3.46573590279973,2,0,0,1,16.4,20.455,50,6.0032,2011,4,3,6,23
1.94591014905531,2,0,1,1,16.4,20.455,50,15.0013,2011,4,4,0,0
2.484906649788,2,0,1,1,16.4,20.455,56,23.9994,2011,4,4,0,1
1.09861228866811,2,0,1,1,15.58,19.695,66,16.9979,2011,4,4,0,2
0.693147180559945,2,0,1,1,15.58,19.695,66,19.0012,2011,4,4,0,3
1.09861228866811,2,0,1,1,15.58,19.695,71,19.9995,2011,4,4,0,4
2.07944154167984,2,0,1,1,16.4,20.455,62,16.9979,2011,4,4,0,5
3.85014760171006,2,0,1,1,17.22,21.21,58,19.0012,2011,4,4,0,6
5.06259503302697,2,0,1,2,18.04,21.97,54,16.9979,2011,4,4,0,7
5.82894561761021,2,0,1,2,18.86,22.725,55,19.9995,2011,4,4,0,8
5.06890420222023,2,0,1,2,20.5,24.24,51,26.0027,2011,4,4,0,9
4.51085950651685,2,0,1,2,22.14,25.76,45,23.9994,2011,4,4,0,10
4.8283137373023,2,0,1,1,24.6,31.06,40,26.0027,2011,4,4,0,11
5.06259503302697,2,0,1,1,26.24,31.06,36,31.0009,2011,4,4,0,12
4.9416424226093,2,0,1,1,27.88,31.82,34,22.0028,2011,4,4,0,13
4.82028156560504,2,0,1,2,30.34,32.575,27,32.9975,2011,4,4,0,14
4.969813299576,2,0,1,1,31.16,33.335,23,36.9974,2011,4,4,0,15
5.24702407216049,2,0,1,1,31.16,32.575,22,35.0008,2011,4,4,0,16
5.90536184805457,2,0,1,1,30.34,32.575,23,40.9973,2011,4,4,0,17
5.95842469302978,2,0,1,2,29.52,31.82,23,32.9975,2011,4,4,0,18
5.63121178182137,2,0,1,1,28.7,31.82,24,31.0009,2011,4,4,0,19
5.15905529921453,2,0,1,2,28.7,31.82,24,36.9974,2011,4,4,0,20
4.56434819146784,2,0,1,2,28.7,31.82,30,30.0026,2011,4,4,0,21
4.33073334028633,2,0,1,2,27.88,31.82,36,31.0009,2011,4,4,0,22
3.89182029811063,2,0,1,2,26.24,31.06,47,15.0013,2011,4,4,0,23
3.13549421592915,2,0,1,1,25.42,31.06,50,7.0015,2011,4,5,1,0
2.77258872223978,2,0,1,3,25.42,31.06,57,27.9993,2011,4,5,1,1
1.79175946922806,2,0,1,2,22.14,25.76,73,22.0028,2011,4,5,1,2
1.6094379124341,2,0,1,2,22.14,25.76,73,22.0028,2011,4,5,1,3
1.09861228866811,2,0,1,3,20.5,24.24,88,32.9975,2011,4,5,1,4
1.79175946922806,2,0,1,3,18.86,22.725,94,19.9995,2011,4,5,1,5
3.66356164612965,2,0,1,2,19.68,23.485,88,22.0028,2011,4,5,1,6
4.90527477843843,2,0,1,2,19.68,23.485,88,22.0028,2011,4,5,1,7
5.06259503302697,2,0,1,3,15.58,19.695,87,39.0007,2011,4,5,1,8
3.85014760171006,2,0,1,3,14.76,15.91,87,32.9975,2011,4,5,1,9
3.36729582998647,2,0,1,3,13.94,15.15,81,26.0027,2011,4,5,1,10
2.99573227355399,2,0,1,3,13.12,14.395,81,30.0026,2011,4,5,1,11
3.66356164612965,2,0,1,2,13.94,15.15,71,26.0027,2011,4,5,1,12
4.04305126783455,2,0,1,2,14.76,16.665,63,27.9993,2011,4,5,1,13
4.34380542185368,2,0,1,2,14.76,15.91,57,32.9975,2011,4,5,1,14
4.23410650459726,2,0,1,1,16.4,20.455,46,31.0009,2011,4,5,1,15
4.87519732320115,2,0,1,1,15.58,19.695,46,27.9993,2011,4,5,1,16
5.61312810638807,2,0,1,1,17.22,21.21,38,27.9993,2011,4,5,1,17
5.59098698051086,2,0,1,1,15.58,19.695,40,32.9975,2011,4,5,1,18
5.08140436498446,2,0,1,1,14.76,16.665,43,19.9995,2011,4,5,1,19
4.52178857704904,2,0,1,1,13.94,15.91,46,19.0012,2011,4,5,1,20
4.49980967033027,2,0,1,1,13.94,14.395,46,35.0008,2011,4,5,1,21
3.85014760171006,2,0,1,1,13.12,15.15,49,19.9995,2011,4,5,1,22
3.29583686600433,2,0,1,1,12.3,14.395,49,19.0012,2011,4,5,1,23
2.77258872223978,2,0,1,1,12.3,15.91,49,7.0015,2011,4,6,2,0
1.09861228866811,2,0,1,1,10.66,13.635,60,8.9981,2011,4,6,2,1
1.79175946922806,2,0,1,1,9.84,12.12,70,8.9981,2011,4,6,2,2
1.6094379124341,2,0,1,1,10.66,13.635,60,8.9981,2011,4,6,2,3
0.693147180559945,2,0,1,1,9.84,12.12,65,8.9981,2011,4,6,2,4
2.63905732961526,2,0,1,1,9.84,12.88,70,7.0015,2011,4,6,2,5
4.04305126783455,2,0,1,1,9.84,12.88,70,7.0015,2011,4,6,2,6
4.89783979995091,2,0,1,1,10.66,13.635,65,7.0015,2011,4,6,2,7
5.78689738136671,2,0,1,1,13.12,15.15,61,15.0013,2011,4,6,2,8
5.11198778835654,2,0,1,1,14.76,16.665,46,16.9979,2011,4,6,2,9
4.24849524204936,2,0,1,1,16.4,20.455,37,26.0027,2011,4,6,2,10
4.54329478227,2,0,1,1,17.22,21.21,38,26.0027,2011,4,6,2,11
4.90527477843843,2,0,1,1,18.04,21.97,41,16.9979,2011,4,6,2,12
4.72738781871234,2,0,1,1,18.86,22.725,38,32.9975,2011,4,6,2,13
4.75359019110636,2,0,1,1,20.5,24.24,34,27.9993,2011,4,6,2,14
4.77068462446567,2,0,1,1,21.32,25,32,22.0028,2011,4,6,2,15
5.13579843705026,2,0,1,1,22.14,25.76,28,27.9993,2011,4,6,2,16
5.87773578177964,2,0,1,1,21.32,25,32,30.0026,2011,4,6,2,17
5.78689738136671,2,0,1,1,21.32,25,29,23.9994,2011,4,6,2,18
5.4510384535657,2,0,1,1,20.5,24.24,31,19.9995,2011,4,6,2,19
4.95582705760126,2,0,1,1,18.86,22.725,51,15.0013,2011,4,6,2,20
4.63472898822964,2,0,1,1,18.86,22.725,41,19.0012,2011,4,6,2,21
4.44265125649032,2,0,1,1,18.86,22.725,41,19.0012,2011,4,6,2,22
3.71357206670431,2,0,1,1,18.86,22.725,41,19.9995,2011,4,6,2,23
3.04452243772342,2,0,1,1,18.86,22.725,41,19.0012,2011,4,7,3,0
2.63905732961526,2,0,1,1,17.22,21.21,47,8.9981,2011,4,7,3,1
2.07944154167984,2,0,1,1,17.22,21.21,54,0,2011,4,7,3,2
1.38629436111989,2,0,1,1,14.76,17.425,66,12.998,2011,4,7,3,3
0.693147180559945,2,0,1,1,13.94,16.665,76,12.998,2011,4,7,3,4
1.94591014905531,2,0,1,1,13.94,15.91,76,15.0013,2011,4,7,3,5
4.17438726989564,2,0,1,1,13.12,15.15,81,16.9979,2011,4,7,3,6
5.08140436498446,2,0,1,2,13.94,16.665,76,11.0014,2011,4,7,3,7
5.75257263882563,2,0,1,1,14.76,17.425,76,12.998,2011,4,7,3,8
5.14166355650266,2,0,1,2,16.4,20.455,66,8.9981,2011,4,7,3,9
4.56434819146784,2,0,1,2,17.22,21.21,67,7.0015,2011,4,7,3,10
4.81218435537242,2,0,1,2,18.86,22.725,55,0,2011,4,7,3,11
5.03695260241363,2,0,1,2,18.86,22.725,55,0,2011,4,7,3,12
4.91265488573605,2,0,1,2,21.32,25,48,6.0032,2011,4,7,3,13
5.06259503302697,2,0,1,1,22.96,26.515,43,6.0032,2011,4,7,3,14
5.08140436498446,2,0,1,1,24.6,31.06,38,7.0015,2011,4,7,3,15
5.36597601502185,2,0,1,1,24.6,31.06,35,0,2011,4,7,3,16
5.8406416573734,2,0,1,1,21.32,25,52,19.0012,2011,4,7,3,17
5.8111409929767,2,0,1,1,19.68,23.485,55,16.9979,2011,4,7,3,18
5.4249500174814,2,0,1,1,18.86,22.725,59,19.9995,2011,4,7,3,19
5.31811999384422,2,0,1,1,18.04,21.97,62,11.0014,2011,4,7,3,20
4.69134788222914,2,0,1,2,18.04,21.97,67,19.0012,2011,4,7,3,21
